filmtv_id,titolo_originale,anno,genere,durata,paese,registi,attori,voto_medio,humor,ritmo,impegno,tensione,erotismo
5475,timbuktu,1958,avventura,92,usa,jacques_tourneur,victor_mature,5.9,0,2,0,2,0
5476,garden_of_evil,1954,western,100,usa,henry_hathaway,gary_cooper,7.4,1,3,1,3,1
5477,prisoner_of_second_avenue,1975,drammatico,100,usa,melvin_frank,jack_lemmon,7.0,1,3,2,1,0
5480,prima_comunione,1950,commedia,87,italia,alessandro_blasetti,aldo_fabrizi,7.3,4,4,2,2,2
5482,battle_cry,1955,guerra,149,usa,raoul_walsh,van_heflin,6.9,0,3,2,2,0
5483,midnight_run,1988,commedia,124,usa,martin_brest,robert_de_niro,7.4,3,4,2,3,1
5485,rachel_rachel,1968,drammatico,101,usa,paul_newman,joanne_woodward,8.1,0,1,1,2,0
5486,e_primavera,1949,commedia,102,italia,renato_castellani,mario_angelotti,7.7,3,3,2,2,1
5488,primo_applauso,1957,musicale,90,italia,pino_mercanti,claudio_villa,4.5,1,1,0,1,0
5489,allegheny_uprising,1939,avventura,81,usa,william_a_seiter,john_wayne,5.9,0,2,0,2,0
5492,the_scarlet_pimpernel,1982,avventura,150,usa,clive_donner,anthony_andrews,7.5,2,3,0,3,0
5493,the_principal,1987,drammatico,109,usa,christopher_cain,james_belushi,6.1,0,2,1,2,0
5494,the_drum,1938,avventura,96,gran_bretagna,zoltan_korda,sabu,6.8,1,3,0,2,0
5495,coming_to_america,1988,commedia,105,usa,john_landis,eddie_murphy,6.5,3,2,1,0,0
5496,prince_valiant,1954,avventura,100,usa,henry_hathaway,robert_wagner,7.8,0,2,0,2,0
5499,prince_of_the_city,1981,poliziesco,165,usa,sidney_lumet,treat_williams,7.2,0,2,3,2,0
5501,the_prince_and_the_pauper,1937,commedia,120,usa,william_keighley,claude_rains,7.9,2,2,0,2,0
5502,the_prince_and_the_showgirl,1957,commedia,117,gran_bretagna,laurence_olivier,laurence_olivier,6.9,2,2,0,0,1
5503,the_war_lord,1965,avventura,120,usa,franklin_j_schaffner,charlton_heston,6.4,0,2,0,2,1
5505,princess_of_the_nile,1954,mitologico,71,usa,harmon_jones,debra_paget,5.7,0,2,0,1,0
5507,road_to_bali,1952,commedia,91,usa,hal_walker,bob_hope,7.0,2,3,0,1,0
5509,mohawk,1956,western,80,usa,kurt_neumann,scott_brady,5.9,0,3,1,1,0
5512,sissi,1955,sentimentale,121,austria,ernst_marischka,romy_schneider,5.9,1,2,0,0,0
5513,eve_of_destruction,1991,fantasy,99,usa,duncan_gibbins,gregory_hines,6.3,1,2,1,2,1
5515,falsely_accused,1993,drammatico,120,usa,noel_nosseck,lisa_hartman,8.0,0,2,2,2,0
5517,fear_on_trial,1975,drammatico,100,usa,lamont_johnson,george_c_scott,7.3,0,1,2,1,0
5520,the_trial_of_the_incredible_hulk,1989,fantasy,100,usa,bill_bixby,bill_bixby,4.5,1,1,0,0,0
5521,processo_e_morte_di_socrate,1940,storico,105,italia,corrado_d,ermete_zacconi,5.6,0,1,2,1,0
5522,il_prode_anselmo_e_il_suo_scudiero,1973,commedia,98,italia,bruno_corbucci,alighiero_noschese,4.9,1,1,0,0,2
5524,il_prof_dott_guido_tersilli_primario_della_clinica_villa_celeste_convenzionata_con_le_mutue,1969,commedia,104,italia,luciano_salce,alberto_sordi,6.1,2,3,2,2,1
5525,the_mechanic,1972,drammatico,102,usa,michael_winner,charles_bronson,6.1,1,3,1,2,0
5528,the_evil_that_men_do,1984,azione,90,usa,j_lee_thompson,charles_bronson,4.9,0,1,0,1,0
5530,harry_in_your_pocket,1973,commedia,105,usa,bruce_geller,james_coburn,6.4,2,2,0,1,0
5535,the_absentminded_professor,1961,commedia,97,usa,robert_stevenson,fred_macmurray,7.3,2,3,0,1,0
5537,il_profeta,1967,grottesco,93,italia,dino_risi,vittorio_gassman,5.7,2,2,1,0,1
5538,les_magiciens,1976,thriller,89,francia,claude_chabrol,jean_rochefort,4.9,1,2,1,2,1
5539,profondo_rosso,1975,thriller,130,italia,dario_argento,david_hemmings,8.0,2,3,3,4,1
5543,profumo_di_donna,1974,drammatico,100,italia,dino_risi,vittorio_gassman,8.0,2,1,3,2,1
5545,shadowchaser,1991,fantasy,90,usa,john_eyers,meg_foster,5.6,0,3,0,2,0
5546,critical_condition,1987,commedia,107,usa,michael_apted,richard_pryor,5.4,2,2,0,1,0
5547,marked_for_death,1990,poliziesco,89,usa,dwight_h_little,steven_seagal,5.4,1,3,0,2,0
5548,proibito,1954,drammatico,100,italia,mario_monicelli,mel_ferrer,5.9,0,2,1,1,0
5549,proibito_rubare,1948,commedia,80,italia,luigi_comencini,adolfo_celi,6.2,3,4,4,3,1
5550,hello_mary_lou_prom_night_ii,1987,horror,96,canada,bruce_pittman,lisa_schrage,5.3,1,2,0,2,1
5553,after_the_promise,1987,drammatico,93,usa,david_greene,mark_harmon,6.0,0,1,1,1,0
5557,i_promessi_sposi,1941,drammatico,115,italia,mario_camerini,gino_cervi,6.5,1,3,2,3,0
5558,downtown,1990,poliziesco,103,usa,richard_benjamin,forest_whitaker,4.8,0,2,0,1,0
5559,pronto_ce_una_certa_giuliana_per_te,1967,sentimentale,97,italia,massimo_franciosa,mita_medici,5.4,1,2,1,1,1
5561,the_next_man,1976,avventura,95,usa,richard_c_sarafian,sean_connery,4.7,0,2,1,2,0
5562,i_protagonisti,1968,drammatico,103,italia,marcello_fondato,jean_sorel,5.3,0,2,2,3,1
5564,protocol,1984,commedia,95,usa,herbert_ross,goldie_hawn,5.4,1,2,0,0,0
5567,somebody_has_to_shoot_the_picture,1990,drammatico,104,usa,frank_pierson,roy_scheider,8.0,0,2,4,3,0
5568,ordeal_by_innocence,1984,thriller,87,gran_bretagna,desmond_davis,donald_sutherland,5.6,0,2,0,2,0
5569,prova_dorchestra,1978,drammatico,70,italia,federico_fellini,balduin_baas,7.4,3,3,3,3,2
5571,shattered,1991,thriller,99,usa,wolfgang_petersen,tom_berenger,6.1,0,2,0,3,1
5572,play_it_again_sam,1972,commedia,86,usa,herbert_ross,woody_allen,8.0,4,4,1,1,1
5575,providence,1977,drammatico,107,francia,alain_resnais,john_gielgud,8.4,1,2,4,3,1
5576,la_provinciale,1952,drammatico,115,italia,mario_soldati,gina_lollobrigida,7.3,0,2,0,2,1
5577,prudence_and_the_pill,1968,commedia,92,gran_bretagna,fielder_cook,deborah_kerr,6.0,4,3,2,2,3
5580,psycho,1960,thriller,108,usa,alfred_hitchcock,anthony_perkins,9.2,0,4,3,5,2
5581,psycosissimo,1961,commedia,95,italia,steno,ugo_tognazzi,4.9,1,2,0,0,0
5582,pt_,1963,biografico,140,usa,leslie_h_martinson,cliff_robertson,5.9,1,2,0,1,0
5583,puccini,1952,biografico,113,italia,carmine_gallone,gabriele_ferzetti,6.0,0,1,1,1,0
5584,i_pugni_in_tasca,1965,drammatico,107,italia,marco_bellocchio,lou_castel,8.5,1,3,5,4,1
5585,pugni_pupe_e_marinai,1961,commedia,90,italia,daniele_d,ugo_tognazzi,5.3,2,2,0,0,0
5588,ten_north_frederick,1958,drammatico,102,usa,philip_dunne,gary_cooper,6.5,0,2,1,1,0
5590,blue_heat,1990,azione,115,usa,john_mackenzie,brian_dennehy,6.4,0,3,0,2,0
5592,vanishing_point,1971,drammatico,107,usa,richard_c_sarafian,barry_newman,7.5,0,2,1,2,0
5593,puro_cashmere,1986,commedia,98,italia,biagio_proietti,mauro_di_francesco,3.6,0,2,0,0,1
5594,puro_siccome_un_angelo_papa_mi_fece_monaco_di_monza,1969,commedia,90,italia,gianni_grimaldi,lando_buzzanca,3.0,1,2,0,0,1
5598,le_quattro_giornate_di_napoli,1962,guerra,123,italia,nanni_loy,gian_maria_volonte,7.9,1,4,4,4,0
5599,magnum_force,1973,poliziesco,124,usa,ted_post,clint_eastwood,7.4,2,4,2,4,2
5601,morto_che_parla,1950,commedia,89,italia,carlo_ludovico_bragaglia,toto,7.0,4,2,1,1,1
5602,hrs,1982,commedia,97,usa,walter_hill,eddie_murphy,7.2,2,3,0,3,1
5606,susan_slade,1961,drammatico,116,usa,delmer_daves,troy_donahue,6.3,0,2,1,2,1
5607,qualcosa_di_biondo,1984,sentimentale,100,italia,maurizio_ponzi,sophia_loren,3.7,0,2,1,1,0
5608,something_evil,1972,horror,73,usa,steven_spielberg,sandy_dennis,6.7,0,2,1,3,0
5609,something_wild,1987,commedia,115,usa,jonathan_demme,melanie_griffith,7.4,3,4,2,3,3
5611,someone_to_love,1987,commedia,112,usa,henry_jaglom,henry_jaglom,7.5,2,2,2,1,0
5612,king_rat,1965,drammatico,134,usa,bryan_forbes,george_segal,7.3,1,2,1,3,0
5615,qualcuno_in_ascolto,1988,drammatico,105,italia,faliero_rosati,vincent_spano,4.6,1,2,1,2,1
5617,qualcuno_paghera,1988,azione,91,italia,sergio_martino,giuliano_gemma,4.0,0,2,1,1,0
5618,one_false_move,1991,drammatico,106,usa,carl_franklin,bill_paxton,6.6,0,2,1,2,1
5619,quando_alice_ruppe_lo_specchio,1988,horror,91,italia,lucio_fulci,brett_halsey,4.6,0,2,0,1,0
5621,cuando_calienta_el_sol,1983,musicale,96,italia,mino_guerrini,claudia_vegliante,3.2,1,2,0,0,1
5622,quando_dico_che_ti_amo,1967,commedia,99,italia,giorgio_bianchi,tony_renis,4.1,2,2,0,0,1
5628,quando_la_coppia_scoppia,1981,commedia,97,italia,steno,enrico_montesano,4.2,2,2,0,2,1
5629,the_seven_year_itch,1955,commedia,105,usa,billy_wilder,marilyn_monroe,7.8,3,3,1,1,2
5631,quando_le_donne_avevano_la_coda,1971,commedia,105,italia,pasquale_festa_campanile,senta_berger,3.9,1,2,0,0,1
5632,when_the_clouds_roll_by,1919,thriller,65,usa,victor_fleming,douglas_fairbanks,8.3,1,3,0,3,0
5636,the_burning_bed,1984,drammatico,91,usa,robert_greenwald,farrah_fawcett,8.0,0,2,3,3,0
5638,fatal_judgment,1988,drammatico,100,usa,gilbert_cates,patty_duke,7.2,0,1,1,2,0
5641,fortysecond_street,1933,musicale,89,usa,lloyd_bacon,warner_baxter,8.4,1,3,0,1,1
5642,the_fourth_war,1989,guerra,105,usa,john_frankenheimer,roy_scheider,4.8,0,2,2,1,0
5644,quartiere,1987,drammatico,95,italia,silvano_agosti,victoria_zinny,7.3,1,2,3,1,1
5645,porte_des_lilas,1957,drammatico,96,francia,rene_clair,pierre_brasseur,7.2,1,2,1,1,0
5646,quartieri_alti,1944,commedia,82,italia,mario_soldati,adriana_benetti,6.0,1,1,2,0,1
5648,citizen_kane,1941,drammatico,119,usa,orson_welles,orson_welles,9.3,2,3,4,2,1
5649,fourth_protocol,1987,spionaggio,115,gran_bretagna,john_mackenzie,michael_caine,6.5,0,2,0,2,0
5650,de_vierde_man,1983,drammatico,99,olanda,paul_verhoeven,jeroen_krabbe,7.3,1,2,2,2,1
5651,quatermass_ii,1957,fantasy,85,gran_bretagna,val_guest,brian_donlevy,7.3,0,2,0,3,0
5652,fourteen_hours,1951,drammatico,92,usa,henry_hathaway,richard_basehart,7.8,0,2,2,4,0
5653,shark,1970,avventura,92,usa,samuel_fuller,burt_reynolds,3.9,1,2,0,2,1
5654,i_quattro_bersaglieri,1952,commedia,104,italia,ferruccio_cerio,alberto_sordi,4.0,2,2,0,1,0
5656,benji_the_hunted,1987,avventura,93,usa,joe_camp,red_steagall,6.1,1,2,1,1,0
5658,until_they_sail,1957,drammatico,95,usa,robert_wise,jean_simmons,6.1,0,2,0,2,0
5659,bonne_a_tuer,1954,thriller,90,francia,henri_decoin,danielle_darrieux,6.7,0,2,0,2,1
5661,doctor_in_the_house,1954,commedia,91,gran_bretagna,ralph_thomas,dirk_bogarde,6.3,2,2,0,1,0
5662,i__inesorabili,1965,western,89,italia,primo_zeglio,adam_west,4.1,0,2,0,2,0
5663,i__moschettieri,1963,commedia,100,italia,carlo_ludovico_bragaglia,peppino_de_filippo,4.8,2,2,0,1,0
5665,loving_couples,1980,commedia,104,usa,jack_smight,shirley_maclaine,6.0,1,2,0,1,0
5667,the_dream_team,1989,commedia,113,usa,howard_zieff,michael_keaton,6.5,2,2,0,2,0
5668,the_four_feathers,1939,avventura,130,gran_bretagna,zoltan_korda,john_clements,7.2,0,3,1,2,0
5669,two_tickets_to_broadway,1951,musicale,106,usa,james_v_kern,janet_leigh,6.0,2,2,0,1,1
5670,quattro_ragazze_sognano,1943,commedia,66,italia,guglielmo_giannini,valentina_cortese,5.4,2,1,0,1,0
5671,road_house,1948,drammatico,91,usa,jean_negulesco,ida_lupino,7.3,0,3,0,3,0
5675,quebec,1951,avventura,85,usa,george_templeton,corinne_calvet,4.5,0,2,0,1,0
5677,those_magnificent_men_in_their_flying_machines,1965,commedia,133,gran_bretagna,ken_annakin,sarah_miles,6.1,2,2,1,1,0
5678,queimada,1968,drammatico,129,italia,gillo_pontecorvo,marlon_brando,7.1,0,3,4,3,0
5679,quel_bandito_sono_io,1949,commedia,83,italia,mario_soldati,jean_kent,5.4,2,2,0,2,1
5680,quel_caldo_maledetto_giorno_di_fuoco,1968,western,100,italia,paolo_bianchini,robert_woods,5.0,0,1,0,1,0
5681,that_certain_feeling,1956,musicale,102,usa,norman_panama,bob_hope,5.5,1,1,0,0,0
5682,the_great_bank_robbery,1969,western,98,usa,hy_averback,zero_mostel,5.0,1,2,0,1,0
5683,i_ought_to_be_in_pictures,1982,commedia,107,usa,herbert_ross,walter_matthau,6.7,2,2,2,1,1
5684,quel_gran_pezzo_dellubalda_tutta_nuda_e_tutta_calda,1972,commedia,91,italia,mariano_laurenti,edwige_fenech,4.6,3,2,0,0,3
5685,the_long_good_friday,1980,noir,114,gran_bretagna,john_mackenzie,bob_hoskins,7.2,1,3,2,3,1
5686,the_train_robbers,1973,western,92,usa,burt_kennedy,john_wayne,5.7,1,2,0,2,0
5687,quel_maledetto_giorno_dinverno_django_e_sartana,1971,western,90,italia,miles_deem_demofilo_fidani,hunt_powers,4.1,0,2,0,1,0
5688,that_wonderful_urge,1948,commedia,82,usa,robert_b_sinclair,tyrone_power,6.3,2,2,0,1,0
5689,dog_day_afternoon,1975,drammatico,125,usa,sidney_lumet,al_pacino,8.1,2,4,3,4,0
5690,quel_ragazzo_della_curva_b,1986,commedia,95,italia,romano_scandariato,nino_d,3.0,1,2,0,1,0
5692,quel_tesoro_di_papa,1959,commedia,95,italia,marino_girolami,aurelio_fierro,3.8,1,2,0,0,0
5693,that_kind_of_woman,1959,sentimentale,90,usa,sidney_lumet,sophia_loren,6.2,1,3,0,2,2
5694,to_yuma,1957,western,92,usa,delmer_daves,glenn_ford,8.1,1,3,2,3,0
5695,cet_obscur_objet_du_desir,1977,grottesco,110,francia,luis_bunuel,fernando_rey,8.1,2,2,2,2,3
5697,theres_always_tomorrow,1956,melo,84,usa,douglas_sirk,barbara_stanwyck,7.9,2,4,3,4,3
5699,spencers_mountain,1963,commedia,119,usa,delmer_daves,henry_fonda,5.6,2,2,2,0,0
5701,the_dirty_dozen,1967,guerra,149,usa,robert_aldrich,lee_marvin,8.0,1,3,3,2,0
5702,the_dirty_dozen_the_deadly_mission,1987,guerra,100,usa,lee_h_katzin,telly_savalas,4.3,1,2,0,2,0
5704,go_trabi_go,1991,commedia,92,germania,peter_timm,wolfgang_stumpf,5.3,2,2,0,2,0
5705,quella_villa_in_fondo_al_parco,1988,horror,82,italia,anthony_ascot_giuliano_carnimeo,david_warbeck,3.3,1,2,1,1,1
5706,quelle_sporche_anime_dannate,1971,western,94,italia,paolo_solvay,jeff_cameron,3.3,0,1,0,2,0
5707,quelle_strane_occasioni,1976,commedia,115,italia,luigi_magni,paolo_villaggio,5.6,2,3,1,0,3
5711,quelli_belli_siamo_noi,1969,commedia,97,italia,giorgio_mariuzzo,maurizio,3.3,1,2,0,0,0
5713,quelli_della_montagna,1943,guerra,85,italia,aldo_vergano,amedeo_nazzari,5.3,0,0,1,1,0
5715,the_shaggy_d_a,1976,commedia,92,usa,robert_stevenson,dean_jones,5.7,2,2,0,0,0
5716,that_funny_feeling,1965,commedia,93,usa,richard_thorpe,sandra_dee,5.6,1,2,0,0,0
5717,vivre_sa_vie,1962,drammatico,85,francia,jeanluc_godard,anna_karina,8.2,1,2,3,2,2
5718,this_could_be_the_night,1957,commedia,103,usa,robert_wise,jean_simmons,7.9,3,3,1,1,1
5724,questi_fantasmi,1967,commedia,100,italia,renato_castellani,sophia_loren,5.7,2,2,0,1,1
5725,tiger_bay,1959,poliziesco,105,gran_bretagna,j_lee_thompson,john_mills,7.0,0,2,0,3,0
5727,una_questione_privata,1991,drammatico,85,italia,alberto_negrin,rupert_graves,5.5,0,2,2,2,0
5731,questo_e_quello,1983,commedia,105,italia,sergio_corbucci,nino_manfredi,4.5,1,2,0,0,1
5732,its_a_wonderful_world,1939,commedia,86,usa,ws_van_dyke,james_stewart,6.6,2,2,0,1,0
5733,its_a_mad_mad_mad_mad_world,1963,commedia,192,usa,stanley_kramer,spencer_tracy,7.4,3,4,0,3,0
5734,quick,1993,azione,94,usa,rick_king,teri_polo,7.0,0,3,0,2,1
5735,quien_sabe,1967,western,120,italia,damiano_damiani,gian_maria_volonte,7.4,1,3,2,3,1
5736,quintet,1979,fantasy,119,usa,robert_altman,paul_newman,6.1,1,2,3,3,0
5737,network,1976,drammatico,120,usa,sidney_lumet,faye_dunaway,7.9,1,3,4,3,2
5738,quo_vadis,1951,drammatico,171,usa,mervyn_leroy,robert_taylor,6.7,0,2,1,2,1
5739,up_periscope,1959,guerra,90,usa,gordon_douglas,james_garner,6.8,0,2,0,2,0
5741,a_rage_in_harlem,1991,commedia,115,usa,bill_duke,forest_whitaker,6.8,2,3,0,2,2
5742,rage_and_honor,1992,azione,89,usa,terence_h_winkless,cynthia_rothrock,6.0,0,1,0,0,0
5744,tales_of_terror,1962,horror,90,usa,roger_corman,vincent_price,6.9,1,3,0,3,1
5746,racconti_romani,1955,commedia,110,italia,gianni_franciolini,franco_fabrizi,5.5,1,2,0,0,0
5748,radio_days,1987,commedia,98,usa,woody_allen,mia_farrow,7.8,4,3,2,2,3
5750,rag_arturo_de_fanti_bancario_precario,1980,commedia,92,italia,luciano_salce,paolo_villaggio,5.0,2,2,0,1,1
5752,la_ragazza_con_la_valigia,1961,sentimentale,113,italia,valerio_zurlini,claudia_cardinale,7.9,1,3,4,3,2
5754,la_ragazza_del_metro,1989,sentimentale,94,italia,romano_scandariato,nino_d,4.3,0,2,0,1,0
5755,la_ragazza_del_palio,1957,commedia,102,italia,luigi_zampa,vittorio_gassman,4.5,1,2,0,2,0
5756,en_cas_de_malheur,1957,drammatico,100,francia,claude_autantlara,brigitte_bardot,7.1,1,2,3,3,3
5757,two_for_the_seesaw,1962,drammatico,120,usa,robert_wise,shirley_maclaine,7.0,0,2,1,2,0
5758,it_should_happen_to_you,1954,commedia,87,usa,george_cukor,judy_holliday,7.7,3,3,2,0,1
5759,everything_i_have_is_yours,1952,musicale,92,usa,robert_z_leonard,marge_champion,7.0,1,2,0,1,1
5763,the_bohemian_girl,1936,commedia,70,usa,james_w_horne,stan_laurel,7.3,3,3,0,0,0
5764,la_ragazza_di_bube,1963,drammatico,111,italia,luigi_comencini,claudia_cardinale,7.3,1,3,4,4,1
5768,coal_miners_daughter,1980,biografico,124,usa,michael_apted,sissy_spacek,6.5,1,2,0,0,0
5771,la_ragazza_di_trieste,1982,drammatico,104,italia,pasquale_festa_campanile,ornella_muti,5.2,0,2,0,2,1
5772,la_ragazza_e_il_generale,1967,guerra,103,italia,pasquale_festa_campanile,virna_lisi,4.8,1,2,0,2,1
5773,la_ragazza_in_vetrina,1960,commedia,86,italia,luciano_emmer,lino_ventura,7.4,3,4,3,3,3
5774,made_in_paris,1966,commedia,100,usa,boris_sagal,annmargret,5.4,1,2,0,0,1
5775,billy_roses_jumbo,1962,commedia,105,usa,charles_walters,doris_day,5.7,2,3,0,1,1
5776,das_madchen_rosemarie,1958,grottesco,100,germania,rolf_thiele,nadja_tiller,7.9,1,2,3,1,2
5779,la_ragazza_sotto_il_lenzuolo,1961,commedia,100,italia,marino_girolami,chelo_alonso,4.3,1,2,0,0,1
5781,candleshoe,1977,commedia,101,usa,norman_tokar,david_niven,6.2,2,2,0,1,0
5783,ragazze_doggi,1955,commedia,98,italia,luigi_zampa,marisa_allasio,5.7,2,2,0,0,0
5785,earth_girls_are_easy,1988,commedia,98,usa,julien_temple,geena_davis,5.4,2,2,0,0,2
5787,the_harvey_girls,1946,musicale,101,usa,george_sidney,judy_garland,6.5,2,2,0,0,0
5792,book_of_love,1990,commedia,84,usa,robert_shaye,chris_young,6.4,1,2,0,0,1
5793,i_ragazzi_dei_parioli,1959,drammatico,102,italia,sergio_corbucci,raf_mattioli,5.9,0,2,1,0,1
5794,i_ragazzi_del_o_plotone,1989,guerra,88,italia,mark_davis,victor_rivers,4.0,0,2,0,2,0
5797,the_rat_race,1960,drammatico,110,usa,robert_mulligan,tony_curtis,6.9,2,3,2,2,2
5801,the_boy_who_could_fly,1986,fantasy,109,usa,nick_castle,lucy_deakins,6.1,0,1,3,1,0
5802,il_ragazzo_che_sorride,1968,musicale,103,italia,aldo_grimaldi,al_bano,3.7,1,0,1,0,0
5803,tex,1982,avventura,102,usa,tim_hunter,matt_dillon,6.4,1,2,1,1,0
5804,just_one_of_the_guys,1985,commedia,100,usa,lisa_gottlieb,joyce_hyser,6.2,2,2,0,0,2
5805,the_boy_with_green_hair,1948,commedia,78,usa,joseph_losey,pat_o,7.0,1,2,3,1,0
5806,il_ragazzo_dal_kimono_doro___il_texano,1991,azione,80,italia,larry_ludman_fabrizio_de_angelis,christopher_alan,3.0,0,2,0,1,0
5807,il_ragazzo_dal_kimono_doro_,1991,azione,91,italia,larry_ludman_fabrizio_de_angelis,christopher_alan,2.9,0,2,0,1,0
5811,un_ragazzo_di_calabria,1987,drammatico,108,italia,luigi_comencini,santo_polimeno,6.6,1,2,3,1,0
5812,il_ragazzo_di_campagna,1984,commedia,92,italia,castellano__pipolo,renato_pozzetto,5.8,3,2,1,0,0
5816,un_ragazzo_e_una_ragazza,1983,commedia,95,italia,marco_risi,jerry_cala,4.4,1,1,0,0,1
5817,eye_witness,1970,thriller,82,gran_bretagna,john_hough,mark_lester,6.2,1,2,0,2,0
5818,lenfant_sauvage,1969,drammatico,85,francia,francois_truffaut,jeanpierre_cargol,8.0,0,2,4,2,0
5819,boy_on_a_dolphin,1957,avventura,111,usa,jean_negulesco,sophia_loren,5.5,0,2,0,2,1
5822,ragtime,1981,drammatico,155,usa,milos_forman,james_cagney,7.3,0,2,2,2,0
5823,rain_man,1989,drammatico,130,usa,barry_levinson,dustin_hoffman,7.4,2,3,4,3,2
5824,rambo_iii,1988,azione,106,usa,peter_macdonald,sylvester_stallone,4.2,1,2,0,1,0
5825,ramon_il_messicano,1966,western,93,italia,maurizio_pradeaux,robert_hundar,3.5,0,1,0,1,0
5826,ran,1985,drammatico,163,giappone,akira_kurosawa,tatsuya_nakadai,8.6,0,3,3,3,1
5827,the_rare_breed,1966,western,97,usa,andrew_mclaglen,james_stewart,5.9,1,2,1,1,0
5828,rancho_notorius,1952,western,89,usa,fritz_lang,marlene_dietrich,7.8,1,2,1,3,1
5829,reflection_of_fear,1971,thriller,85,usa,william_fraker,sally_kellerman,6.5,0,0,0,1,0
5833,the_killing,1956,thriller,83,usa,stanley_kubrick,sterling_hayden,8.5,1,3,2,3,1
5834,cairo,1962,azione,112,usa,wolf_rilla,george_sanders,6.0,1,2,0,1,0
5836,the_taking_of_beverly_hills,1991,azione,94,usa,sidney_j_furie,ken_wahl,4.5,0,2,0,2,0
5838,klassenverhaltnisse,1983,drammatico,125,germania_ovest,jeanmarie_straub,christian_heinisch,7.8,1,2,4,3,0
5840,rapsody,1954,drammatico,116,usa,charles_vidor,elizabeth_taylor,5.6,0,3,0,2,1
5842,il_ras_del_quartiere,1983,commedia,88,italia,carlo_vanzina,diego_abatantuono,4.3,1,2,0,0,0
5843,rascel_fifi,1957,commedia,81,italia,guido_leoni,renato_rascel,4.5,3,2,0,1,1
5844,rascel_marine,1958,commedia,100,italia,guido_leoni,renato_rascel,4.3,1,1,0,0,0
5846,ratataplan,1979,commedia,95,italia,maurizio_nichetti,maurizio_nichetti,6.9,3,3,3,1,1
5847,il_ratto_delle_sabine,1961,avventura,98,italia,richard_pottier,roger_moore,4.6,0,2,0,1,0
5849,the_lemon_drop_kid,1951,commedia,91,usa,sidney_lanfield,bob_hope,6.9,3,3,0,1,0
5853,king_of_the_grizzlies,1970,avventura,93,usa,ron_kelly,john_yesno,5.8,1,2,0,1,0
5854,the_king_of_kings,1961,biblico,168,usa,nicholas_ray,jeffrey_hunter,6.4,0,2,2,2,0
5855,the_kings_of_the_sun,1963,drammatico,110,usa,j_lee_thompson,yul_brynner,6.3,0,2,1,2,0
5856,mighty_joe_young,1949,avventura,90,usa,ernest_b_schoedsack,terry_moore,6.2,0,2,0,2,0
5858,master_of_the_islands,1970,avventura,132,usa,tom_gries,charlton_heston,6.1,0,2,0,2,0
5859,il_re_di_poggioreale,1961,drammatico,95,italia,duilio_coletti,ernest_borgnine,6.3,0,2,0,3,0
5862,the_king_of_comedy,1983,grottesco,110,usa,martin_scorsese,robert_de_niro,8.4,3,3,3,3,1
5863,crime_of_innocence,1985,drammatico,100,usa,michael_miller,andy_griffith,7.0,0,2,2,3,0
5866,rebecca,1940,drammatico,124,usa,alfred_hitchcock,laurence_olivier,8.3,1,3,2,4,1
5868,la_bande_des_quatre,1988,drammatico,160,francia,jacques_rivette,bulle_ogier,6.0,1,1,3,2,1
5869,reclusa_la_rabbia_di_una_madre,1991,drammatico,90,usa,bethamy_rooney,cheryl_ladd,5.0,0,1,3,2,0
5870,the_rookie,1990,poliziesco,122,usa,clint_eastwood,clint_eastwood,6.0,2,3,1,2,2
5871,red_flag_the_ultimate_game,1981,drammatico,90,usa,don_taylor,barry_bostwick,6.8,3,3,3,3,3
5874,red_scorpion,1989,azione,101,usa,joseph_zito,dolph_lundgren,4.9,0,2,0,1,0
5875,the_frozen_dead,1967,horror,99,usa,herbert_j_leder,dana_andrews,5.3,2,2,2,2,1
5876,reds,1981,drammatico,196,usa,warren_beatty,warren_beatty,7.3,1,3,4,2,1
5878,queen_christina,1933,drammatico,97,usa,rouben_mamoulian,greta_garbo,7.7,1,2,0,2,1
5883,la_regina_delle_amazzoni,1961,avventura,100,italia,vittorio_sala,rod_taylor,3.5,0,2,0,0,1
5884,land_of_the_pharaohs,1955,avventura,106,usa,howard_hawks,jack_hawkins,6.2,0,2,0,2,1
5887,queen_kelly,1928,drammatico,96,usa,erich_von_stroheim,gloria_swanson,8.7,1,2,4,3,2
